7772
NON DEL DUP INV
0.997 0.003 0.0 0.0 
0.727842857142857 0.117 0.1481571428571429 0.007 
0.23735 0.756 0.0056500000000000005 0.001 
0.7517333333333335 0.133 0.10126666666666669 0.014 
0.7580285714285715 0.001 0.24097142857142856 0.0 
0.992 0.006 0.002 0.0 
0.959 0.04 0.001 0.0 
0.95 0.05 0.0 0.0 
0.7810833333333332 0.202 0.016916666666666663 0.0 
0.963 0.035 0.002 0.0 
0.9841333333333332 0.011 0.004866666666666667 0.0 
0.4946666666666667 0.503 0.002333333333333333 0.0 
0.808 0.192 0.0 0.0 
0.9075166666666665 0.027 0.06548333333333335 0.0 
0.6811666666666666 0.299 0.01983333333333333 0.0 
0.9296666666666668 0.059 0.011333333333333332 0.0 
0.4763333333333334 0.477 0.033666666666666664 0.013 
0.8514166666666666 0.133 0.015583333333333334 0.0 
0.8001166666666666 0.187 0.012883333333333333 0.0 
0.4202 0.542 0.0378 0.0 
0.976 0.024 0.0 0.0 
0.7205 0.276 0.0025 0.001 
0.52025 0.471 0.00575 0.003 
0.013 0.987 0.0 0.0 
0.85 0.149 0.001 0.0 
0.4483333333333333 0.5380166666666667 0.01365 0.0 
0.1865 0.807 0.0065 0.0 
0.40101666666666663 0.584 0.014983333333333335 0.0 
0.867 0.132 0.001 0.0 
0.999 0.001 0.0 0.0 
0.8235166666666667 0.099 0.06948333333333331 0.008 
0.8557666666666667 0.125 0.019233333333333335 0.0 
0.98225 0.01 0.00775 0.0 
0.9807666666666668 0.01 0.009233333333333335 0.0 
0.982 0.018 0.0 0.0 
0.99 0.009 0.001 0.0 
0.73805 0.183 0.07895000000000002 0.0 
0.9941666666666666 0.003 0.0028333333333333335 0.0 
0.6597500000000001 0.292 0.04524999999999999 0.003 
0.96425 0.028 0.007749999999999999 0.0 
0.9048333333333333 0.081 0.013166666666666669 0.001 
0.8765 0.121 0.0025 0.0 
0.8790999999999999 0.108 0.010900000000000002 0.002 
0.5111166666666667 0.4665 0.019383333333333336 0.003 
0.9844166666666667 0.009 0.005583333333333333 0.001 
0.2768333333333334 0.072 0.6511666666666667 0.0 
0.8815833333333333 0.1 0.018416666666666665 0.0 
0.447 0.553 0.0 0.0 
0.9721666666666666 0.027 0.0008333333333333333 0.0 
0.982 0.017 0.001 0.0 
0.653345238095238 0.309 0.016654761904761905 0.021 
0.5765 0.422 0.0015 0.0 
0.7294714285714285 0.137 0.1235285714285714 0.01 
0.931 0.066 0.003 0.0 
0.9173333333333333 0.081 0.0016666666666666666 0.0 
0.7633333333333334 0.227 0.009666666666666665 0.0 
0.167 0.833 0.0 0.0 
0.997 0.002 0.001 0.0 
0.5853333333333333 0.401 0.011666666666666665 0.002 
0.7235833333333334 0.231 0.043416666666666666 0.002 
0.7623 0.227 0.009699999999999999 0.001 
0.3378333333333333 0.657 0.0031666666666666666 0.002 
0.6968833333333332 0.23 0.05311666666666667 0.02 
0.974 0.026 0.0 0.0 
0.72425 0.267 0.00875 0.0 
0.8552666666666666 0.143 0.0017333333333333333 0.0 
0.925 0.075 0.0 0.0 
0.95335 0.041 0.0056500000000000005 0.0 
0.9494499999999999 0.034 0.016550000000000002 0.0 
0.987 0.013 0.0 0.0 
0.9339999999999997 0.05 0.016000000000000004 0.0 
0.9773333333333334 0.014 0.008666666666666666 0.0 
1.0 0.0 0.0 0.0 
0.8797714285714286 0.104 0.01522857142857143 0.001 
0.855 0.145 0.0 0.0 
0.8675833333333334 0.092 0.03741666666666667 0.003 
0.7757952380952382 0.168 0.048204761904761896 0.008 
0.8848333333333332 0.092 0.023166666666666665 0.0 
0.908 0.091 0.001 0.0 
0.8496142857142858 0.119 0.03138571428571429 0.0 
0.9705 0.024 0.0045 0.001 
0.7602380952380952 0.175 0.05276190476190476 0.012 
0.851 0.146 0.003 0.0 
0.998 0.002 0.0 0.0 
0.936 0.064 0.0 0.0 
0.7555 0.235 0.0095 0.0 
0.2681666666666666 0.7231047619047618 0.008728571428571428 0.0 
0.9920999999999999 0.0 0.007899999999999999 0.0 
0.937 0.062 0.001 0.0 
0.75 0.249 0.001 0.0 
0.87795 0.118 0.00405 0.0 
0.8446666666666667 0.136 0.01933333333333333 0.0 
0.46841666666666676 0.477 0.05458333333333334 0.0 
0.5945 0.396 0.0065 0.003 
0.7512595238095239 0.173 0.0737404761904762 0.002 
0.8821666666666667 0.113 0.004833333333333333 0.0 
0.997 0.003 0.0 0.0 
0.936 0.064 0.0 0.0 
0.5328333333333333 0.458 0.007166666666666666 0.002 
0.5994142857142857 0.316 0.06558571428571429 0.019 
0.7029690476190477 0.18425 0.09178095238095237 0.021 
0.23606666666666667 0.762 0.0009333333333333333 0.001 
0.98 0.02 0.0 0.0 
0.867 0.133 0.0 0.0 
0.973 0.027 0.0 0.0 
0.42 0.578 0.002 0.0 
0.992 0.008 0.0 0.0 
0.9818333333333333 0.007 0.011166666666666667 0.0 
0.999 0.001 0.0 0.0 
0.8300666666666668 0.081 0.08793333333333334 0.001 
0.9516666666666668 0.047 0.0013333333333333333 0.0 
0.2069333333333333 0.004 0.7890666666666667 0.0 
0.1745 0.036 0.7895 0.0 
0.98 0.02 0.0 0.0 
0.8352833333333333 0.133 0.022716666666666666 0.009 
0.086 0.914 0.0 0.0 
0.9002 0.096 0.0038 0.0 
0.9526666666666668 0.045 0.002333333333333333 0.0 
0.995 0.005 0.0 0.0 
0.779195238095238 0.129 0.0748047619047619 0.017 
0.088 0.912 0.0 0.0 
0.6493666666666665 0.334 0.01363333333333333 0.003 
0.6284880952380953 0.271 0.07451190476190479 0.026 
0.7568333333333334 0.218 0.008166666666666668 0.017 
0.9683666666666666 0.026 0.005633333333333334 0.0 
0.7535 0.243 0.0035 0.0 
0.989 0.011 0.0 0.0 
0.995 0.005 0.0 0.0 
0.8513666666666665 0.062 0.08663333333333331 0.0 
0.8478333333333333 0.11 0.040166666666666656 0.002 
0.8875833333333334 0.108 0.004416666666666666 0.0 
0.8372666666666666 0.113 0.018733333333333334 0.031 
0.4657333333333333 0.483 0.05126666666666667 0.0 
0.33291666666666664 0.648 0.018083333333333333 0.001 
0.6195166666666667 0.369 0.011483333333333335 0.0 
0.18251904761904764 0.003 0.8144809523809522 0.0 
0.9873333333333333 0.012 0.0006666666666666666 0.0 
0.02308333333333333 0.974 0.0029166666666666664 0.0 
0.5768166666666666 0.384 0.039183333333333334 0.0 
0.8560642857142856 0.091 0.05293571428571428 0.0 
0.7589166666666667 0.212 0.02408333333333333 0.005 
0.22151904761904762 0.11 0.6604809523809524 0.008 
0.861 0.134 0.005 0.0 
0.95225 0.034 0.01075 0.003 
0.6149166666666668 0.328 0.027083333333333334 0.03 
1.0 0.0 0.0 0.0 
0.580404761904762 0.398 0.020595238095238094 0.001 
0.76925 0.204 0.02575 0.001 
0.963 0.034 0.003 0.0 
0.5557333333333333 0.377 0.06726666666666667 0.0 
0.999 0.001 0.0 0.0 
0.948 0.052 0.0 0.0 
0.8341666666666666 0.152 0.013833333333333335 0.0 
0.7010833333333334 0.207 0.07691666666666667 0.015 
0.8115166666666668 0.148 0.03648333333333333 0.004 
0.7377476190476191 0.092 0.16225238095238093 0.008 
0.8913333333333334 0.103 0.005666666666666667 0.0 
0.6446666666666666 0.354 0.0013333333333333333 0.0 
0.7735928571428571 0.086 0.1314071428571429 0.009 
0.7383666666666667 0.233 0.023633333333333336 0.005 
0.906 0.092 0.002 0.0 
0.992 0.008 0.0 0.0 
0.935 0.064 0.001 0.0 
0.8478333333333333 0.131 0.021166666666666663 0.0 
0.8577500000000001 0.137 0.00525 0.0 
0.9486904761904762 0.04 0.011309523809523811 0.0 
0.6935333333333334 0.245 0.04746666666666667 0.014 
0.7655 0.232 0.0025 0.0 
0.5749333333333334 0.4066666666666666 0.018400000000000003 0.0 
0.9745666666666666 0.02 0.005433333333333333 0.0 
0.967 0.033 0.0 0.0 
0.7096833333333336 0.238 0.029316666666666675 0.023 
0.992 0.008 0.0 0.0 
0.96825 0.031 0.00075 0.0 
0.817 0.179 0.004 0.0 
0.922 0.077 0.0 0.001 
0.8048166666666667 0.136 0.05318333333333333 0.006 
0.8240976190476191 0.096 0.06690238095238095 0.013 
0.9675 0.032 0.0005 0.0 
0.983 0.017 0.0 0.0 
0.948 0.051 0.0 0.001 
0.17644761904761905 0.105 0.7185523809523809 0.0 
0.9141 0.081 0.0009 0.004 
0.7266666666666668 0.258 0.015333333333333332 0.0 
0.5695333333333333 0.4 0.013466666666666667 0.017 
0.847 0.151 0.002 0.0 
0.22566666666666668 0.102 0.6553333333333332 0.017 
0.8216666666666667 0.132 0.04633333333333333 0.0 
0.461 0.539 0.0 0.0 
0.8421000000000001 0.154 0.0039 0.0 
0.9726666666666668 0.027 0.0003333333333333333 0.0 
0.9030833333333332 0.083 0.013916666666666666 0.0 
0.953 0.047 0.0 0.0 
0.6864333333333333 0.303 0.010566666666666667 0.0 
0.49860000000000004 0.499 0.0024 0.0 
0.8723000000000001 0.114 0.012700000000000001 0.001 
0.7083166666666666 0.2805 0.011183333333333333 0.0 
0.9315 0.067 0.0015 0.0 
0.228 0.766 0.004 0.002 
0.8618285714285714 0.12 0.01817142857142857 0.0 
0.5233571428571427 0.003 0.47364285714285714 0.0 
0.92525 0.07 0.00475 0.0 
0.457 0.543 0.0 0.0 
0.67 0.33 0.0 0.0 
0.943 0.054 0.003 0.0 
0.931 0.069 0.0 0.0 
0.981 0.019 0.0 0.0 
0.8606333333333333 0.11 0.021366666666666666 0.008 
0.924 0.073 0.003 0.0 
0.8918666666666667 0.105 0.0021333333333333334 0.001 
1.0 0.0 0.0 0.0 
0.9345 0.065 0.0005 0.0 
0.998 0.0 0.002 0.0 
0.8174666666666668 0.159 0.022533333333333336 0.001 
0.6759499999999999 0.301 0.023049999999999998 0.0 
0.976 0.023 0.001 0.0 
0.7350214285714286 0.177 0.08297857142857143 0.005 
0.973 0.027 0.0 0.0 
0.81775 0.177 0.00425 0.001 
0.8818333333333334 0.116 0.0021666666666666666 0.0 
0.8169 0.156 0.0251 0.002 
0.981 0.019 0.0 0.0 
0.5157142857142858 0.434 0.050285714285714295 0.0 
0.93 0.069 0.001 0.0 
0.197 0.765 0.038 0.0 
0.943 0.056 0.001 0.0 
0.477 0.518 0.004 0.001 
0.17833333333333332 0.82 0.0016666666666666666 0.0 
0.932 0.064 0.004 0.0 
0.815 0.185 0.0 0.0 
0.608 0.392 0.0 0.0 
0.8790000000000001 0.089 0.031000000000000003 0.001 
0.7314999999999999 0.262 0.006499999999999999 0.0 
0.8226666666666668 0.118 0.051333333333333335 0.008 
0.5139166666666667 0.481 0.005083333333333334 0.0 
0.9385833333333332 0.053 0.008416666666666666 0.0 
0.5217499999999999 0.417 0.04925 0.012 
0.8977500000000002 0.088 0.014249999999999999 0.0 
0.8420666666666666 0.144 0.013933333333333334 0.0 
0.9643333333333334 0.029 0.006666666666666666 0.0 
0.9113333333333333 0.084 0.004666666666666666 0.0 
0.9045833333333334 0.066 0.029416666666666664 0.0 
0.7614166666666667 0.17 0.06458333333333334 0.004 
0.7946 0.17 0.0314 0.004 
0.823 0.176 0.0 0.001 
0.6164833333333334 0.324 0.04251666666666666 0.017 
0.3165 0.6757666666666666 0.0047333333333333324 0.003 
0.7865833333333334 0.199 0.014416666666666668 0.0 
0.4996666666666667 0.495 0.004333333333333333 0.001 
0.825 0.175 0.0 0.0 
0.8470000000000001 0.145 0.008 0.0 
0.7921666666666665 0.188 0.01983333333333333 0.0 
0.8925000000000001 0.088 0.0085 0.011 
0.9936666666666666 0.004 0.002333333333333333 0.0 
0.984 0.012 0.004 0.0 
0.9426 0.056 0.0014 0.0 
0.8986166666666668 0.08 0.012383333333333331 0.009 
0.6488547619047619 0.297 0.054145238095238094 0.0 
0.925 0.074 0.0 0.001 
0.8351285714285711 0.11 0.05387142857142859 0.001 
0.82955 0.089 0.06845 0.013 
0.999 0.001 0.0 0.0 
0.7808464285714283 0.0615 0.15565357142857142 0.002 
0.982 0.018 0.0 0.0 
0.9363333333333332 0.062 0.0016666666666666666 0.0 
0.7614333333333334 0.197 0.03856666666666667 0.003 
0.7697666666666666 0.217 0.010233333333333334 0.003 
0.6806333333333333 0.285 0.03436666666666666 0.0 
0.9038499999999999 0.055 0.03515 0.006 
0.6719738095238095 0.245 0.08302619047619046 0.0 
0.8493999999999999 0.149 0.0016 0.0 
0.94 0.057 0.003 0.0 
0.9595 0.04 0.0005 0.0 
0.943 0.053 0.004 0.0 
0.8866666666666667 0.106 0.007333333333333333 0.0 
0.983 0.017 0.0 0.0 
0.9685833333333334 0.028 0.0034166666666666664 0.0 
0.994 0.006 0.0 0.0 
0.6430500000000001 0.25 0.10095 0.006 
0.9906666666666667 0.009 0.0003333333333333333 0.0 
0.8362999999999999 0.152 0.010699999999999998 0.001 
0.5418666666666666 0.444 0.014133333333333335 0.0 
0.34833333333333333 0.629 0.02266666666666667 0.0 
0.999 0.001 0.0 0.0 
0.388 0.608 0.003 0.001 
0.4075 0.584 0.0085 0.0 
0.74185 0.123 0.11914999999999999 0.016 
0.6253333333333333 0.272 0.07566666666666666 0.027 
0.7711476190476189 0.167 0.05385238095238096 0.008 
0.783 0.112 0.10099999999999999 0.004 
0.23775 0.7588333333333334 0.0034166666666666664 0.0 
0.563 0.42214999999999997 0.01485 0.0 
0.9556666666666668 0.044 0.0003333333333333333 0.0 
0.6846666666666666 0.312 0.0023333333333333335 0.001 
1.0 0.0 0.0 0.0 
0.96975 0.027 0.00325 0.0 
0.8748333333333334 0.094 0.030166666666666665 0.001 
0.9985 0.001 0.0005 0.0 
0.6625833333333334 0.327 0.010416666666666666 0.0 
0.972 0.027 0.001 0.0 
0.8270666666666665 0.124 0.04693333333333334 0.002 
0.6394333333333333 0.312 0.04656666666666667 0.002 
0.655 0.345 0.0 0.0 
0.5476166666666666 0.413 0.02638333333333333 0.013 
0.8820452380952382 0.049 0.06795476190476189 0.001 
0.932 0.066 0.001 0.001 
0.876 0.123 0.0 0.001 
0.767 0.233 0.0 0.0 
0.9415 0.052 0.0045 0.002 
0.976 0.024 0.0 0.0 
0.976 0.024 0.0 0.0 
0.6174833333333334 0.363 0.017516666666666666 0.002 
0.9539999999999998 0.038 0.007999999999999998 0.0 
0.861 0.138 0.001 0.0 
0.938 0.05 0.01 0.002 
0.23344166666666666 0.006 0.7605583333333336 0.0 
0.6100833333333334 0.355 0.028916666666666663 0.006 
0.6723285714285714 0.167 0.1036714285714286 0.057 
0.9335 0.065 0.0015 0.0 
0.35243333333333327 0.631 0.016566666666666667 0.0 
0.8215166666666666 0.056 0.11948333333333329 0.003 
0.502 0.492 0.006 0.0 
0.993 0.007 0.0 0.0 
0.9395166666666667 0.032 0.02848333333333333 0.0 
0.8383833333333335 0.129 0.03261666666666667 0.0 
1.0 0.0 0.0 0.0 
0.9257166666666667 0.062 0.012283333333333334 0.0 
0.7849047619047619 0.191 0.024095238095238093 0.0 
0.84 0.16 0.0 0.0 
0.962 0.038 0.0 0.0 
0.6566000000000001 0.326 0.0034 0.014 
0.935 0.065 0.0 0.0 
0.565 0.433 0.002 0.0 
0.37631666666666663 0.6113333333333333 0.01235 0.0 
0.947 0.053 0.0 0.0 
0.6474666666666667 0.338 0.013533333333333333 0.001 
0.0435 0.956 0.0005 0.0 
0.4325 0.567 0.0005 0.0 
0.3388 0.657 0.0012 0.003 
0.23533333333333334 0.725 0.017666666666666667 0.022 
0.031 0.969 0.0 0.0 
0.311 0.689 0.0 0.0 
0.124 0.86 0.01 0.006 
0.087 0.912 0.001 0.0 
0.14753333333333332 0.847 0.0044666666666666665 0.001 
0.231 0.769 0.0 0.0 
0.7097166666666666 0.251 0.03828333333333333 0.001 
0.4050833333333333 0.586 0.006916666666666667 0.002 
0.5778333333333333 0.417 0.004166666666666666 0.001 
0.05221666666666666 0.943 0.004783333333333333 0.0 
0.23275 0.762 0.00525 0.0 
0.7406666666666666 0.259 0.0003333333333333333 0.0 
0.313 0.676 0.011 0.0 
0.497 0.5 0.0 0.003 
0.143 0.857 0.0 0.0 
0.057 0.941 0.002 0.0 
0.17508333333333334 0.822 0.0019166666666666666 0.001 
0.286 0.712 0.002 0.0 
0.193 0.807 0.0 0.0 
0.17735 0.8131666666666667 0.008483333333333334 0.001 
0.176 0.824 0.0 0.0 
0.0365 0.961 0.0015 0.001 
0.039 0.961 0.0 0.0 
0.29683333333333334 0.691 0.011166666666666667 0.001 
0.18378333333333333 0.805 0.011216666666666666 0.0 
0.111 0.888 0.001 0.0 
0.621 0.379 0.0 0.0 
0.778 0.222 0.0 0.0 
0.0088 0.99 0.0012 0.0 
0.29083333333333333 0.699 0.007166666666666667 0.003 
0.30995 0.673 0.015050000000000001 0.002 
0.16525 0.828 0.00675 0.0 
0.3095 0.684 0.0065 0.0 
0.027 0.973 0.0 0.0 
0.098 0.891 0.01 0.001 
0.10425 0.894 0.00175 0.0 
0.121 0.879 0.0 0.0 
0.5233333333333333 0.451 0.020666666666666663 0.005 
0.232 0.767 0.001 0.0 
0.336 0.659 0.005 0.0 
0.182 0.8163333333333332 0.0016666666666666666 0.0 
0.29993333333333333 0.694 0.006066666666666666 0.0 
0.4241666666666667 0.541 0.03183333333333333 0.003 
0.359 0.641 0.0 0.0 
0.2655 0.722 0.012499999999999999 0.0 
0.44176666666666664 0.535 0.013233333333333335 0.01 
0.3853333333333333 0.577 0.033666666666666664 0.004 
0.6615 0.334 0.0045 0.0 
0.84825 0.145 0.00675 0.0 
0.262 0.733 0.005 0.0 
0.035 0.965 0.0 0.0 
0.258 0.742 0.0 0.0 
0.3155 0.676 0.0085 0.0 
0.21266666666666667 0.775 0.012333333333333332 0.0 
0.4496666666666666 0.545 0.004333333333333333 0.001 
0.17491666666666666 0.812 0.013083333333333332 0.0 
0.3340833333333333 0.6357 0.029216666666666665 0.001 
0.118 0.882 0.0 0.0 
0.26 0.74 0.0 0.0 
0.1994333333333333 0.759 0.03556666666666667 0.006 
0.011 0.989 0.0 0.0 
0.3318333333333333 0.647 0.01916666666666667 0.002 
0.015 0.985 0.0 0.0 
0.192 0.805 0.003 0.0 
0.45935000000000004 0.537 0.00365 0.0 
0.497 0.502 0.001 0.0 
0.14457142857142855 0.846 0.009428571428571427 0.0 
0.37883333333333336 0.585 0.03516666666666667 0.001 
0.4013333333333334 0.586 0.012666666666666668 0.0 
0.4360833333333333 0.521 0.036916666666666674 0.006 
0.20256666666666667 0.787 0.010433333333333334 0.0 
0.36073809523809525 0.616 0.02326190476190476 0.0 
0.30058333333333337 0.69 0.009416666666666669 0.0 
0.327 0.67 0.003 0.0 
0.602 0.398 0.0 0.0 
0.402 0.597 0.001 0.0 
0.077 0.92 0.003 0.0 
0.025 0.975 0.0 0.0 
0.23136666666666664 0.747 0.006633333333333333 0.015 
0.2275 0.76 0.0105 0.002 
0.7288333333333332 0.257 0.013166666666666667 0.001 
0.7278333333333332 0.244 0.028166666666666666 0.0 
0.11016666666666668 0.886 0.0038333333333333336 0.0 
0.24833333333333332 0.723 0.028666666666666663 0.0 
0.4981666666666667 0.462 0.03983333333333334 0.0 
0.029 0.971 0.0 0.0 
0.7845833333333333 0.214 0.0014166666666666666 0.0 
0.254 0.7456666666666666 0.0003333333333333333 0.0 
0.009 0.991 0.0 0.0 
0.7775 0.208 0.0135 0.001 
0.519 0.479 0.002 0.0 
0.056 0.944 0.0 0.0 
0.194 0.805 0.001 0.0 
0.069 0.931 0.0 0.0 
0.593 0.407 0.0 0.0 
0.013875 0.984 0.002125 0.0 
0.4653333333333333 0.528 0.006666666666666666 0.0 
0.25515476190476194 0.724 0.016845238095238094 0.004 
0.01 0.99 0.0 0.0 
0.2315 0.761 0.0075 0.0 
0.113 0.885 0.001 0.001 
0.019 0.976 0.005 0.0 
0.24423333333333333 0.7485 0.007266666666666667 0.0 
0.21116666666666667 0.769 0.01983333333333333 0.0 
0.22217142857142855 0.772 0.0058285714285714295 0.0 
0.133 0.859 0.005 0.003 
0.155 0.8393333333333334 0.005666666666666666 0.0 
0.1915 0.805 0.0035 0.0 
0.486 0.513 0.001 0.0 
0.37475 0.62375 0.0005 0.001 
0.33720000000000006 0.639 0.0218 0.002 
0.48091666666666666 0.512 0.007083333333333333 0.0 
0.8903333333333334 0.109 0.0006666666666666666 0.0 
0.715 0.284 0.001 0.0 
0.011375 0.987 0.001625 0.0 
0.1638333333333333 0.822 0.013166666666666669 0.001 
0.106 0.894 0.0 0.0 
0.15166666666666664 0.836 0.012333333333333333 0.0 
0.249 0.7479333333333333 0.0030666666666666663 0.0 
0.077 0.923 0.0 0.0 
0.27033333333333337 0.718 0.005666666666666667 0.006 
0.123 0.877 0.0 0.0 
0.5101666666666667 0.453 0.02783333333333333 0.009 
0.6488666666666667 0.286 0.05513333333333334 0.01 
0.065 0.935 0.0 0.0 
0.0425 0.951 0.0065 0.0 
0.392 0.608 0.0 0.0 
0.33216666666666667 0.666 0.0018333333333333335 0.0 
0.374 0.6225 0.0025 0.001 
0.7183666666666667 0.229 0.05263333333333333 0.0 
0.466 0.528 0.006 0.0 
0.45668333333333333 0.513 0.028316666666666667 0.002 
0.22015476190476194 0.766 0.013845238095238093 0.0 
0.258 0.734 0.008 0.0 
0.3124166666666666 0.68 0.006583333333333333 0.001 
0.428 0.571 0.001 0.0 
0.952 0.048 0.0 0.0 
0.45480000000000004 0.53 0.012199999999999999 0.003 
0.3767499999999999 0.61 0.00825 0.005 
0.05 0.95 0.0 0.0 
0.49660000000000004 0.493 0.0014 0.009 
0.46258333333333335 0.514 0.02341666666666667 0.0 
0.4721666666666667 0.52 0.005833333333333333 0.002 
0.3290833333333334 0.662 0.007916666666666666 0.001 
0.369 0.63 0.001 0.0 
0.85 0.15 0.0 0.0 
0.542 0.455 0.003 0.0 
0.85275 0.144 0.00325 0.0 
0.6493333333333332 0.327 0.023666666666666666 0.0 
0.516 0.388 0.095 0.001 
0.6190666666666667 0.377 0.003933333333333333 0.0 
0.19158333333333336 0.794 0.013416666666666667 0.001 
0.086 0.914 0.0 0.0 
0.033 0.967 0.0 0.0 
0.19 0.808 0.001 0.001 
0.322 0.667 0.011 0.0 
0.19375 0.804 0.00225 0.0 
0.0325 0.966 0.0015 0.0 
0.418 0.5756666666666668 0.0003333333333333333 0.006 
0.38893333333333335 0.61 0.0010666666666666667 0.0 
0.384 0.616 0.0 0.0 
0.012 0.984 0.004 0.0 
0.235 0.764 0.001 0.0 
0.3484999999999999 0.622 0.026500000000000003 0.003 
0.5545666666666668 0.433 0.011433333333333332 0.001 
0.051 0.948 0.001 0.0 
0.0365 0.963 0.0005 0.0 
0.2266 0.758 0.0104 0.005 
0.033 0.967 0.0 0.0 
0.7115666666666665 0.249 0.02143333333333333 0.018 
0.21125000000000002 0.731 0.05475 0.003 
0.642 0.354 0.004 0.0 
0.4225 0.567 0.0105 0.0 
0.1075 0.886 0.0065 0.0 
0.083 0.916 0.001 0.0 
0.092 0.908 0.0 0.0 
0.435 0.564 0.001 0.0 
0.07 0.928 0.002 0.0 
0.33916666666666667 0.654 0.006833333333333333 0.0 
0.03 0.97 0.0 0.0 
0.406 0.594 0.0 0.0 
0.8521666666666667 0.143 0.004833333333333333 0.0 
0.33459999999999995 0.647 0.0174 0.001 
0.198 0.8006666666666666 0.0013333333333333333 0.0 
0.2733333333333334 0.713 0.010666666666666668 0.003 
0.8689999999999999 0.115 0.016 0.0 
0.7716666666666667 0.223 0.005333333333333334 0.0 
0.681 0.301 0.018 0.0 
0.32825 0.668 0.00275 0.001 
0.6114404761904763 0.341 0.04655952380952381 0.001 
0.046 0.953 0.001 0.0 
0.028 0.972 0.0 0.0 
0.101 0.898 0.001 0.0 
0.45873333333333327 0.526 0.014266666666666665 0.001 
0.3358833333333333 0.619 0.031116666666666667 0.014 
0.43928333333333336 0.534 0.024716666666666665 0.002 
0.897 0.102 0.001 0.0 
0.23590476190476192 0.741 0.02209523809523809 0.001 
0.3677666666666667 0.6114666666666668 0.016766666666666666 0.004 
0.029 0.971 0.0 0.0 
0.104 0.896 0.0 0.0 
0.21565 0.761 0.022350000000000002 0.001 
0.26225 0.729 0.00875 0.0 
0.4252380952380953 0.54 0.03376190476190476 0.001 
0.09908333333333333 0.897 0.003916666666666666 0.0 
0.09633333333333333 0.901 0.0026666666666666666 0.0 
0.38125 0.608 0.00875 0.002 
0.065 0.9333333333333333 0.0016666666666666666 0.0 
0.134 0.86 0.003 0.003 
0.3375 0.655 0.0075 0.0 
0.4358333333333333 0.545 0.016166666666666666 0.003 
0.658 0.336 0.006 0.0 
0.3037333333333333 0.654 0.04226666666666667 0.0 
0.24699999999999997 0.739 0.013000000000000001 0.001 
0.4303333333333333 0.555 0.012666666666666666 0.002 
0.4386833333333333 0.548 0.008316666666666667 0.005 
0.014 0.986 0.0 0.0 
0.468 0.53 0.002 0.0 
0.8093333333333333 0.189 0.0016666666666666666 0.0 
0.006 0.994 0.0 0.0 
0.1085 0.886 0.0045 0.001 
0.83675 0.147 0.01625 0.0 
0.7287333333333333 0.227 0.04426666666666666 0.0 
0.099 0.901 0.0 0.0 
0.35857142857142854 0.6365 0.002928571428571429 0.002 
0.25 0.748 0.001 0.001 
0.374 0.624 0.002 0.0 
0.003 0.996 0.001 0.0 
0.031 0.969 0.0 0.0 
0.0572 0.941 0.0018 0.0 
0.45616666666666666 0.513 0.02783333333333333 0.003 
0.056 0.944 0.0 0.0 
0.22766666666666668 0.76 0.012333333333333332 0.0 
0.3111666666666667 0.66595 0.012883333333333335 0.01 
0.544 0.456 0.0 0.0 
0.08366666666666667 0.902 0.012333333333333333 0.002 
0.07 0.93 0.0 0.0 
0.135 0.86 0.005 0.0 
0.0526 0.934 0.0134 0.0 
0.7495833333333333 0.194 0.05641666666666667 0.0 
0.27725 0.716 0.00375 0.003 
0.15 0.85 0.0 0.0 
0.433 0.565 0.002 0.0 
0.3653333333333333 0.618 0.014666666666666666 0.002 
0.018 0.982 0.0 0.0 
0.268 0.718 0.014 0.0 
0.8556666666666668 0.14 0.004333333333333333 0.0 
0.488 0.512 0.0 0.0 
0.36591666666666667 0.625 0.008083333333333335 0.001 
0.2686 0.731 0.0004 0.0 
0.3531666666666667 0.6456666666666666 0.0011666666666666665 0.0 
0.08633333333333333 0.911 0.0026666666666666666 0.0 
0.3664166666666666 0.606 0.01858333333333333 0.009 
0.14 0.86 0.0 0.0 
0.143 0.852 0.005 0.0 
0.376 0.624 0.0 0.0 
0.4899666666666668 0.497 0.013033333333333333 0.0 
0.186 0.799 0.015 0.0 
0.16755 0.824 0.00745 0.001 
0.2811666666666667 0.709 0.007833333333333333 0.002 
0.4522 0.545 0.0018 0.001 
0.8467666666666667 0.001 0.1522333333333334 0.0 
0.5082202380952379 0.005 0.4867797619047619 0.0 
0.0013333333333333333 0.001 0.9976666666666667 0.0 
0.003 0.0 0.997 0.0 
0.6417500000000005 0.076 0.2662499999999999 0.016 
0.022783333333333333 0.007 0.9702166666666667 0.0 
0.03454166666666667 0.008 0.9574583333333334 0.0 
0.8025333333333332 0.125 0.06746666666666669 0.005 
0.11625 0.022 0.86175 0.0 
0.3829333333333333 0.265 0.34906666666666675 0.003 
0.18831666666666666 0.168 0.6436833333333334 0.0 
0.5369785714285716 0.002 0.4610214285714284 0.0 
0.006 0.994 0.0 0.0 
0.36628333333333335 0.047 0.5867166666666667 0.0 
0.8288166666666671 0.003 0.16818333333333324 0.0 
0.00475 0.0 0.99525 0.0 
0.004666666666666666 0.0 0.9953333333333334 0.0 
0.11768333333333332 0.027 0.8553166666666666 0.0 
0.082 0.002 0.916 0.0 
0.0035833333333333333 0.0 0.9964166666666666 0.0 
0.8354142857142853 0.0 0.16458571428571428 0.0 
0.9028333333333334 0.087 0.010166666666666668 0.0 
0.8285666666666667 0.081 0.09043333333333335 0.0 
